READ TERR 1 2
! WTSLEW
212.8840	0.3308	-0.3826	1.119523548e-08	1.43790746e-09	-1.377490576e-09
213.6275	0.3791	-0.4126	1.008832132e-08	1.292347738e-09	-1.241358844e-09
214.4734	0.4280	-0.4669	8.79234994e-09	1.11515921e-09	-1.088838586e-09
215.3629	0.3978	-0.4615	8.97591882e-09	1.179465584e-09	-1.14120897e-09
216.235	0.556	-0.474	7.6384693e-09	9.91233078e-10	-9.46292644e-10
217.2006	0.4104	-0.4097	9.40444406e-09	1.24842179e-09	-1.196429696e-09
218.052	0.607	-0.441	7.50870956e-09	9.95614136e-10	-9.30272376e-10
219.0797	0.3710	-0.4207	9.93849758e-09	1.303551392e-09	-1.231542114e-09
219.9026	0.5462	-0.4519	7.96105244e-09	1.038635114e-09	-9.7366621e-10
220.972	0.501	-0.523	7.76230598e-09	1.009370098e-09	-9.4892061e-10
221.9637	0.4475	-0.4901	8.49169508e-09	1.097844814e-09	-1.052099312e-09
222.946	0.483	-0.535	7.90078938e-09	1.01523422e-09	-9.66573168e-10
223.9217	0.4821	-0.4929	8.16627372e-09	1.090684892e-09	-1.011498972e-09
224.9518	0.3985	-0.548	8.32891752e-09	1.074536716e-09	-1.045344014e-09
225.7171	0.3965	-0.3668	1.032862952e-08	1.3311628e-09	-1.29626189e-09
226.690	0.536	-0.576	7.26811294e-09	9.23211938e-10	-8.93737086e-10
227.7195	0.4383	-0.494	8.45607312e-09	1.153314668e-09	-1.060943356e-09
228.6160	0.4580	-0.4583	8.60384866e-09	1.177460856e-09	-1.079446544e-09
229.600	0.527	-0.526	7.74780974e-09	1.000897238e-09	-9.40729482e-10
230.5773	0.3986	-0.45	9.4745134e-09	1.287289102e-09	-1.157838264e-09
231.3359	0.3836	-0.36	1.097289292e-08	1.389330426e-09	-1.332893738e-09
232.1728	0.3599	-0.4532	9.72035592e-09	1.269232756e-09	-1.221226292e-09
232.9669	0.3290	-0.4342	1.04783195e-08	1.402219874e-09	-1.297887492e-09
233.8262	0.4286	-0.5303	8.25764016e-09	1.123917564e-09	-1.036044768e-09
234.6170	0.4420	-0.3622	9.55281316e-09	1.30928677e-09	-1.247837426e-09
235.5507	0.4566	-0.4917	8.35068696e-09	1.14867445e-09	-1.047561086e-09
236.3982	0.3634	-0.3909	1.04974639e-08	1.430254298e-09	-1.317087486e-09
237.2398	0.4310	-0.4782	8.71010008e-09	1.148633904e-09	-1.09373462e-09
238.1838	0.4512	-0.5131	8.21177302e-09	1.072081384e-09	-1.031794544e-09
239.1163	0.3568	-0.4812	9.26158002e-09	1.260226528e-09	-1.193909574e-09
